year,mo,da,tempc
1993,8,19,21.05
1993,8,20,21.0666666666667
1993,8,21,20.95
1993,8,22,20.9916666666667
1993,8,23,20.9433333333333
1993,8,24,20.6127777777778
1993,8,25,20.325
1993,8,26,20.0455555555556
1993,8,27,20.1583333333333
1993,8,28,19.9922222222222
1993,8,29,19.9261111111111
1993,8,30,20.0122222222222
1993,8,31,20.1872222222222
1993,9,1,20.3122222222222
1993,9,2,20.4
1993,9,3,20.6472222222222
1993,9,4,20.7761111111111
1993,9,5,20.6372222222222
1993,9,6,20.6166666666667
1993,9,7,20.7938888888889
1993,9,8,21.0455555555556
1993,9,9,21.0833333333333
1993,9,10,21.0872222222222
1993,9,11,20.9038888888889
1993,9,12,20.475
1993,9,13,20.0455555555556
1993,9,14,19.8333333333333
1993,9,15,19.8333333333333
1993,9,16,19.7833333333333
1993,9,17,19.5583333333333
1993,9,18,19.8038888888889
1993,9,19,19.6038888888889
1993,9,20,19.0666666666667
1993,9,21,18.6305555555556
1993,9,22,18.4333333333333
1993,9,23,18.5127777777778
1993,9,24,18.375
1993,9,25,18.5083333333333
1993,9,26,18.6916666666667
1993,9,27,18.6627777777778
1993,9,28,18.8888888888889
1993,9,29,18.8888888888889
1993,9,30,18.3333333333333
1993,10,1,18.3333333333333
1993,10,2,18.8888888888889
1993,10,3,18.8888888888889
1993,10,4,18.3333333333333
1993,10,5,18.3333333333333
1993,10,6,17.7777777777778
1993,10,7,17.7777777777778
1993,10,8,17.7777777777778
1993,10,9,18.3333333333333
1993,10,10,17.7777777777778
1993,10,11,17.7777777777778
1993,10,12,17.2222222222222
1993,10,13,17.2222222222222
1993,10,14,17.2222222222222
1993,10,15,17.2222222222222
1993,10,16,17.2222222222222
1993,10,17,17.2222222222222
1993,10,18,17.2222222222222
1993,10,19,16.6666666666667
1993,10,20,16.6666666666667
1993,10,21,16.6666666666667
1993,10,22,15.5555555555556
1993,10,23,16.6666666666667
1993,10,24,16.1111111111111
1993,10,25,16.1111111111111
1993,10,26,16.1111111111111
1993,10,27,15.5555555555556
1993,10,28,15.5555555555556
1993,10,29,15.5555555555556
1993,10,30,15
1993,10,31,15
1993,11,1,15
1993,11,2,14.4444444444444
1993,11,3,14.4444444444444
1993,11,4,14.4444444444444
1993,11,5,13.8888888888889
1993,11,6,13.8888888888889
1993,11,7,13.8888888888889
1993,11,8,12.7777777777778
1993,11,9,12.7777777777778
1993,11,10,12.7777777777778
1993,11,11,12.2222222222222
1993,11,12,12.2222222222222
1993,11,13,12.2222222222222
1993,11,14,12.2222222222222
1993,11,15,12.2222222222222
1994,3,15,6.66666666666667
1994,3,16,7.22222222222222
1994,3,17,7.22222222222222
1994,3,18,6.66666666666667
1994,3,19,7.22222222222222
1994,3,20,7.22222222222222
1994,3,21,7.22222222222222
1994,3,22,7.22222222222222
1994,3,23,7.77777777777778
1994,3,24,7.22222222222222
1994,3,25,7.22222222222222
1994,3,26,7.77777777777778
1994,3,27,7.77777777777778
1994,3,28,7.77777777777778
1994,3,29,7.77777777777778
1994,3,30,8.88888888888889
1994,3,31,8.88888888888889
1994,4,1,8.68888888888889
1994,4,2,8.85611111111111
1994,4,3,8.89111111111111
1994,4,4,8.76888888888889
1994,4,5,8.75
1994,4,6,8.76666666666667
1994,4,7,8.82777777777778
1994,4,8,8.91222222222222
1994,4,9,9.06888888888889
1994,4,10,9.23333333333333
1994,4,11,9.76666666666667
1994,4,12,9.97277777777778
1994,4,13,10.0166666666667
1994,4,14,10
1994,4,15,10.3538888888889
1994,4,16,10.5072222222222
1994,4,17,10.6911111111111
1994,4,18,11.3544444444444
1994,4,19,11.9127777777778
1994,4,20,12.0811111111111
1994,4,21,12.105
1994,4,22,11.8144444444444
1994,4,23,11.7611111111111
1994,4,24,11.9722222222222
1994,4,25,12.09
1994,4,26,12.475
1994,4,27,12.6938888888889
1994,4,28,12.8444444444444
1994,4,29,13.0472222222222
1994,4,30,13.3872222222222
1994,5,1,13.3927777777778
1994,5,2,13.805
1994,5,3,13.685
1994,5,4,14.25
1994,5,5,13.9
1994,5,6,14.2961111111111
1994,5,7,14.6372222222222
1994,5,8,15.075
1994,5,9,15.5833333333333
1994,5,10,15.1166666666667
1994,5,11,16.3794444444444
1994,5,12,17.3922222222222
1994,5,13,17.3927777777778
1994,5,14,17.6061111111111
1994,5,15,16.5472222222222
1994,5,16,17.3611111111111
1994,5,17,17.7477777777778
1994,5,18,17.7927777777778
1994,5,19,17.775
1994,5,20,17.7294444444444
1994,5,21,17.845
1994,5,22,18.5127777777778
1994,5,23,17.7522222222222
1994,5,24,16.84
1994,5,25,18.5
1994,5,26,17.8416666666667
1994,5,27,17.72
1994,5,28,15.5555555555556
1994,5,29,15.5555555555556
1994,5,30,15
1994,5,31,14.8227777777778
1994,6,1,16.1111111111111
1994,6,2,11.1
1994,6,3,16.6666666666667
1994,6,4,16.6666666666667
1994,6,5,16.1111111111111
1994,6,6,16.1111111111111
1994,6,7,15.5555555555556
1994,6,8,16.1111111111111
1994,6,9,16.6666666666667
1994,6,10,16.6666666666667
1994,6,11,16.1111111111111
1994,6,12,16.1111111111111
1994,6,13,16.6666666666667
1994,6,14,16.1144444444444
1994,6,15,16.3544444444444
1994,6,16,16.8916666666667
1994,6,17,17.2377777777778
1994,6,18,17.6266666666667
1994,6,19,17.2527777777778
1994,6,20,17.9761111111111
1994,6,21,19.35
1994,6,22,18.7127777777778
1994,6,23,18.4083333333333
1994,6,24,19.24
1994,6,25,18.65
1994,6,26,17.7833333333333
1994,6,27,18.0666666666667
1994,6,28,18.2
1994,6,29,17.2294444444444
1994,6,30,17.8072222222222
1994,7,1,17.4705555555556
1994,7,2,17.5166666666667
1994,7,3,17.4294444444444
1994,7,4,17.4044444444444
1994,7,5,17.8544444444444
1994,7,6,18.3333333333333
1994,7,7,17.7666666666667
1994,7,8,18.2205555555556
1994,7,9,18.7822222222222
1994,7,10,19.0361111111111
1994,7,11,19.35
1994,7,12,20.2455555555556
1994,7,13,21.225
1994,7,14,20.7044444444444
1994,7,15,20
1994,7,16,22.6377777777778
1994,7,17,23.45
1994,7,18,23.4
1994,7,19,21.98
1994,7,20,22.1422222222222
1994,7,21,20.915
1994,7,22,21.5477777777778
1994,7,23,22.8305555555556
1994,7,24,23.7
1994,7,25,22.2222222222222
1994,7,26,22.2222222222222
1994,7,27,22.65
1994,7,28,23.2855555555556
1994,7,29,22.2222222222222
1994,7,30,23.6716666666667
1994,7,31,22.0922222222222
1994,8,1,23.165
1994,8,2,22.6
1994,8,3,24.7333333333333
1994,8,4,20.8427777777778
1994,8,5,19.1
1994,8,6,20.325
1994,8,7,22.2222222222222
1994,8,8,19.2427777777778
1994,8,9,18.6
1994,8,10,22.7777777777778
1994,8,11,21.1222222222222
1994,8,12,22.4844444444444
1994,8,13,19.9127777777778
1994,8,14,20.125
1994,8,15,22.2222222222222
1994,8,16,22.2222222222222
1994,8,17,22.2222222222222
1994,8,18,22.2222222222222
1994,8,19,21.6666666666667
1994,8,20,21.6666666666667
1994,8,21,21.6666666666667
1994,8,22,21.6666666666667
1994,8,23,21.6666666666667
1994,8,24,21.6666666666667
1994,8,25,21.6666666666667
1994,8,26,21.1111111111111
1994,8,27,21.1111111111111
1994,8,28,21.1111111111111
1994,8,29,21.1111111111111
1994,8,30,21.1111111111111
1994,8,31,21.1111111111111
1994,9,1,21.03
1994,9,2,20.7666666666667
1994,9,3,20.4044444444444
1994,9,4,20.2333333333333
1994,9,5,20.2916666666667
1994,9,6,20.34
1994,9,7,20.575
1994,9,8,20.4666666666667
1994,9,9,20.1461111111111
1994,9,10,19.9761111111111
1994,9,11,19.9333333333333
1994,9,12,19.8666666666667
1994,9,13,19.7916666666667
1994,9,14,19.5583333333333
1994,9,15,19.6961111111111
1994,9,16,19.825
1994,9,17,19.5872222222222
1994,9,18,19.4
1994,9,19,19.6705555555556
1994,9,20,20.0538888888889
1994,9,21,20.0644444444444
1994,9,22,19.6866666666667
1994,9,23,20.4916666666667
1994,9,24,20.1544444444445
1994,9,25,20.505
1994,9,26,20.8
1994,9,27,20.5555555555556
1994,9,28,20
1994,9,29,20
1994,9,30,20
1994,10,1,20
1994,10,2,20
1994,10,3,20
1994,10,4,19.4444444444444
1994,10,5,18.8888888888889
1994,10,6,18.8888888888889
1994,10,7,18.8888888888889
1994,10,8,18.8888888888889
1994,10,9,18.8888888888889
1994,10,10,18.8888888888889
1994,10,11,18.3333333333333
1994,10,12,18.3333333333333
1994,10,13,17.7777777777778
1994,10,14,17.2222222222222
1994,10,15,16.6666666666667
1994,10,16,16.6666666666667
1994,10,17,16.6666666666667
1994,10,18,16.6666666666667
1994,10,19,16.1111111111111
1994,10,20,16.1111111111111
1994,10,21,16.1111111111111
1994,10,22,16.1111111111111
1994,10,23,16.1111111111111
1994,10,24,15.5555555555556
1994,10,25,16.1111111111111
1994,10,26,15
1994,10,27,15
1994,10,28,14.4444444444444
1994,10,29,14.4444444444444
1994,10,30,13.8888888888889
1994,10,31,13.8888888888889
1994,11,1,13.8888888888889
1994,11,2,13.3333333333333
1994,11,3,13.3333333333333
1994,11,4,13.3333333333333
1994,11,5,13.3333333333333
1994,11,6,12.7777777777778
1994,11,7,12.2222222222222
1994,11,8,12.2222222222222
1994,11,9,12.2222222222222
1994,11,10,12.2222222222222
1994,11,11,12.2222222222222
1994,11,12,12.2222222222222
1994,11,13,11.6666666666667
1994,11,14,13.3333333333333
1994,11,15,11.6666666666667
1995,3,15,7.22222222222222
1995,3,16,7.22222222222222
1995,3,17,8.33333333333333
1995,3,18,8.33333333333333
1995,3,19,8.33333333333333
1995,3,20,7.77777777777778
1995,3,21,7.77777777777778
1995,3,22,7.77777777777778
1995,3,23,7.77777777777778
1995,3,24,7.77777777777778
1995,3,25,7.77777777777778
1995,3,26,7.77777777777778
1995,3,27,7.77777777777778
1995,3,28,7.77777777777778
1995,3,29,8.88888888888889
1995,3,30,8.33333333333333
1995,3,31,8.33333333333333
1995,4,1,8.34611111111111
1995,4,2,8.44611111111111
1995,4,3,8.675
1995,4,4,8.69611111111111
1995,4,5,8.53333333333333
1995,4,6,8.65833333333333
1995,4,7,8.64555555555555
1995,4,8,8.75
1995,4,9,8.82888888888889
1995,4,10,9.025
1995,4,11,9.18777777777778
1995,4,12,9.325
1995,4,13,9.28777777777778
1995,4,14,9.28777777777778
1995,4,15,9.51277777777778
1995,4,16,9.7
1995,4,17,10.55564
1995,4,18,10.5555555555556
1995,4,19,10.5555555555556
1995,4,20,10.5555555555556
1995,4,21,10.5555555555556
1995,4,22,11.1111111111111
1995,4,23,11.1111111111111
1995,4,24,11.1111111111111
1995,4,25,8.7
1995,4,26,8.46666666666667
1995,4,27,8.55
1995,4,28,8.5
1995,4,29,8.25
1995,4,30,11.66676
1995,5,1,12.22232
1995,5,2,12.22232
1995,5,3,12.22232
1995,5,4,12.22232
1995,5,5,12.77788
1995,5,6,12.77788
1995,5,7,12.22232
1995,5,8,12.77788
1995,5,9,12.77788
1995,5,10,13.33344
1995,5,11,13.33344
1995,5,12,13.33344
1995,5,13,13.33344
1995,5,14,13.33344
1995,5,15,13.33344
1995,5,16,13.33344
1995,5,17,13.33344
1995,5,18,13.2361111111111
1995,5,19,13.3711111111111
1995,5,20,13.7205555555556
1995,5,21,14.0916666666667
1995,5,22,14.4083333333333
1995,5,23,14.4916666666667
1995,5,24,14.5372222222222
1995,5,25,14.8083333333333
1995,5,26,15.0833333333333
1995,5,27,15.1833333333333
1995,5,28,15.5083333333333
1995,5,29,15.8377777777778
1995,5,30,16.0461111111111
1995,5,31,16.0461111111111
1995,6,1,16.1416666666667
1995,6,2,16.2916666666667
1995,6,3,16.475
1995,6,4,16.4455555555556
1995,6,5,16.375
1995,6,6,16.6666666666667
1995,6,7,16.1111111111111
1995,6,8,16.1111111111111
1995,6,9,16.1111111111111
1995,6,10,16.6666666666667
1995,6,11,16.6666666666667
1995,6,12,16.1111111111111
1995,6,13,16.6666666666667
1995,6,14,16.6666666666667
1995,6,15,16.6666666666667
1995,6,16,16.6666666666667
1995,6,17,16.6666666666667
1995,6,18,16.6666666666667
1995,6,19,17.2222222222222
1995,6,20,17.2222222222222
1995,6,21,16.6666666666667
1995,6,22,17.2222222222222
1995,6,23,16.6666666666667
1995,6,24,16.6666666666667
1995,6,25,16.6666666666667
1995,6,26,17.2222222222222
1995,6,27,17.2222222222222
1995,6,28,17.7777777777778
1995,6,29,18.3333333333333
1995,6,30,18.3333333333333
1995,7,1,18.3333333333333
1995,7,2,18.3333333333333
1995,7,3,18.3333333333333
1995,7,4,18.8888888888889
1995,7,5,18.8888888888889
1995,7,6,19.4444444444444
1995,7,7,19.4444444444444
1995,7,8,18.8888888888889
1995,7,9,19.4444444444444
1995,7,10,20
1995,7,11,20
1995,7,12,20
1995,7,13,20.5555555555556
1995,7,14,20
1995,7,15,19.4444444444444
1995,7,16,20
1995,7,17,20.5555555555556
1995,7,18,20.5555555555556
1995,7,19,20.5555555555556
1995,7,20,21.1111111111111
1995,7,21,21.6666666666667
1995,7,22,20.9083333333333
1995,7,23,20.8333333333333
1995,7,24,20.8211111111111
1995,7,25,20.8955555555556
1995,7,26,20.7961111111111
1995,7,27,21.0583333333333
1995,7,28,21.4833333333333
1995,7,29,21.2461111111111
1995,7,30,21.1961111111111
1995,7,31,21.4044444444445
1995,8,1,21.525
1995,8,2,21.8294444444444
1995,8,3,22.4833333333333
1995,8,4,22.5455555555556
1995,8,5,22.2877777777778
1995,8,6,22.0083333333333
1995,8,7,21.5711111111111
1995,8,8,21.4788888888889
1995,8,9,21.975
1995,8,10,22.1122222222222
1995,8,11,21.7455555555556
1995,8,12,22.3622222222222
1995,8,13,21.4211111111111
1995,8,14,22.8833333333333
1995,8,15,20.7794444444445
1995,8,16,20.3038888888889
1995,8,17,20.0416666666667
1995,8,18,19.9083333333333
1995,8,19,20.0955555555556
1995,8,20,20.3916666666667
1995,8,21,20.4833333333333
1995,8,22,20.4955555555556
1995,8,23,20.3038888888889
1995,8,24,20.0705555555556
1995,8,25,19.9211111111111
1995,8,26,19.8622222222222
1995,8,27,19.7416666666667
1995,8,28,19.8705555555556
1995,8,29,19.8538888888889
1995,8,30,19.9627777777778
1995,8,31,20.2333333333333
1995,9,1,20.3211111111111
1995,9,2,20.55
1995,9,3,20.48
1995,9,4,20.5555555555556
1995,9,5,20.5555555555556
1995,9,6,20.5555555555556
1995,9,7,20
1995,9,8,20
1995,9,9,20
1995,9,10,20
1995,9,11,20.5555555555556
1995,9,12,20.5555555555556
1995,9,13,20.5555555555556
1995,9,14,21.1111111111111
1995,9,15,21.1111111111111
1995,9,16,15.283
1995,9,17,15.283
1995,9,18,15.283
1995,9,19,15.283
1995,9,20,15.283
1995,9,21,15.283
1995,9,22,15.283
1995,9,23,15.283
1995,9,24,15.283
1995,9,25,15.283
1995,9,26,15.283
1995,9,27,15.283
1995,9,28,19.6272222222222
1995,9,29,19.4666666666667
1995,9,30,19.3627777777778
1995,10,1,19.1833333333333
1995,10,2,19.0875
1995,10,3,18.7166666666667
1995,10,4,18.4333333333333
1995,10,5,18.0916666666667
1995,10,6,18.0791666666667
1995,10,7,18.0458333333333
1995,10,8,17.7833333333333
1995,10,9,17.6333333333333
1995,10,10,17.4166666666667
1995,10,11,17.1666666666667
1995,10,12,16.7875
1995,10,13,16.5416666666667
1995,10,14,16.4333333333333
1995,10,15,16.3238888888889
1995,10,16,16.2833333333333
1995,10,17,16.22
1995,10,18,15.975
1995,10,19,15.5083333333333
1995,10,20,15.1541666666667
1995,10,21,15.0333333333333
1995,10,22,14.8291666666667
1995,10,23,14.6083333333333
1995,10,24,14.4833333333333
1995,10,25,14.325
1995,10,26,14.2708333333333
1995,10,27,14.2458333333333
1995,10,28,14.0583333333333
1995,10,29,13.6375
1995,10,30,13.1916666666667
1995,10,31,12.7208333333333
1995,11,1,13.3333333333333
1995,11,2,12.7777777777778
1995,11,3,12.2222222222222
1995,11,4,12.2222222222222
1995,11,5,11.6208333333333
1995,11,6,11.6166666666667
1995,11,7,11.4708333333333
1995,11,8,12.2222222222222
1995,11,9,12.2222222222222
1995,11,10,12.2222222222222
1995,11,11,10.9666666666667
1995,11,12,10.8458333333333
1995,11,13,10.6541666666667
1995,11,14,10.7916666666667
1995,11,15,10.8125
1996,3,15,6.11111111111111
1996,3,16,5.27777777777778
1996,3,17,5.55555555555556
1996,3,18,5.79388888888889
1996,3,19,5.98166666666667
1996,3,20,6.65277777777778
1996,3,21,7.03444444444444
1996,3,22,7.17611111111111
1996,3,23,7.28
1996,3,24,7.345
1996,3,25,7.26833333333333
1996,3,26,7.37944444444445
1996,3,27,7.39111111111111
1996,3,28,7.35666666666666
1996,3,29,7.29222222222222
1996,3,30,7.40277777777778
1996,3,31,7.345
1996,4,1,7.40944444444445
1996,4,2,7.53722222222222
1996,4,3,7.74333333333333
1996,4,4,7.89833333333333
1996,4,5,7.99555555555556
1996,4,6,8.185
1996,4,7,8.59166666666667
1996,4,8,8.98611111111111
1996,4,9,9.26166666666666
1996,4,10,9.35166666666667
1996,4,11,9.37055555555555
1996,4,12,9.345
1996,4,13,9.61555555555555
1996,4,14,9.84277777777778
1996,4,15,9.99777777777778
1996,4,16,10.2572222222222
1996,4,17,10.3933333333333
1996,4,18,10.3311111111111
1996,4,19,10.3122222222222
1996,4,20,10.3911111111111
1996,4,21,10.4627777777778
1996,4,22,10.3011111111111
1996,4,23,10.0905555555556
1996,4,24,9.97666666666667
1996,4,25,9.98166666666667
1996,4,26,10.0094444444444
1996,4,27,10.3172222222222
1996,4,28,10.4861111111111
1996,4,29,10.8494444444444
1996,4,30,11.1205555555556
1996,5,1,11.1805555555556
1996,5,2,11.0766666666667
1996,5,3,11.03
1996,5,4,11.1761111111111
1996,5,5,11.2683333333333
1996,5,6,11.3794444444444
1996,5,7,11.3311111111111
1996,5,8,10.8405555555556
1996,5,9,10.7522222222222
1996,5,10,10.9933333333333
1996,5,11,11.2661111111111
1996,5,12,11.405
1996,5,13,11.5394444444444
1996,5,14,11.94
1996,5,15,12.0994444444444
1996,5,16,12.22
1996,5,17,12.375
1996,5,18,12.3938888888889
1996,5,19,12.4261111111111
1996,5,20,12.5255555555556
1996,5,21,12.4861111111111
1996,5,22,12.4444444444444
1996,5,23,12.3494444444444
1996,5,24,12.6111111111111
1996,5,25,12.7705555555556
1996,5,26,12.8238888888889
1996,5,27,12.565
1996,5,28,12.4166666666667
1996,5,29,12.5394444444444
1996,5,30,12.7683333333333
1996,5,31,12.8527777777778
1996,6,1,13.2427777777778
1996,6,2,13.5072222222222
1996,6,3,13.7455555555556
1996,6,4,13.8355555555556
1996,6,5,14.0277777777778
1996,6,6,14.4444444444444
1996,6,7,14.7638888888889
1996,6,8,14.9238888888889
1996,6,9,14.9094444444444
1996,6,10,15.06
1996,6,11,15.2433333333333
1996,6,12,15.5161111111111
1996,6,13,15.5927777777778
1996,6,14,15.5022222222222
1996,6,15,15.4766666666667
1996,6,16,15.405
1996,6,17,15.155
1996,6,18,15.2083333333333
1996,6,19,15.4305555555556
1996,6,20,15.5044444444444
1996,6,21,15.3633333333333
1996,6,22,15.3911111111111
1996,6,23,15.4283333333333
1996,6,24,15.5211111111111
1996,6,25,15.8566666666667
1996,6,26,16.1155555555556
1996,6,27,16.1594444444444
1996,6,28,16.2661111111111
1996,6,29,16.4005555555556
1996,6,30,16.6366666666667
1996,7,1,17.0255555555556
1996,7,2,17.4516666666667
1996,7,3,17.5183333333333
1996,7,4,17.5
1996,7,5,17.7777777777778
1996,7,6,17.6833333333333
1996,7,7,18.1805555555556
1996,7,8,18.7038888888889
1996,7,9,18.6155555555556
1996,7,10,18.5372222222222
1996,7,11,18.875
1996,7,12,19.3583333333333
1996,7,13,19.4444444444444
1996,7,14,19.7294444444444
1996,7,15,19.8875
1996,7,16,19.775
1996,7,17,19.1388888888889
1996,7,18,18.9166666666667
1996,7,19,19.0277777777778
1996,7,20,19.1527777777778
1996,7,21,19.3866666666667
1996,7,22,19.7544444444444
1996,7,23,20.0438888888889
1996,7,24,20.2705555555556
1996,7,25,20.4188888888889
1996,7,26,20.595
1996,7,27,20.7061111111111
1996,7,28,20.59
1996,7,29,20.6572222222222
1996,7,30,20.7266666666667
1996,7,31,20.5461111111111
1996,8,1,20.6527777777778
1996,8,2,20.3588888888889
1996,8,3,20.1761111111111
1996,8,4,19.9766666666667
1996,8,5,19.7683333333333
1996,8,6,19.8705555555556
1996,8,7,20.35
1996,8,8,20.72
1996,8,9,21.0322222222222
1996,8,10,21.1316666666667
1996,8,11,20.9488888888889
1996,8,12,20.7061111111111
1996,8,13,20.7316666666667
1996,8,14,20.8311111111111
1996,8,15,20.8077777777778
1996,8,16,20.7316666666667
1996,8,17,20.4166666666667
1996,8,18,20.0555555555556
1996,8,19,20.0994444444444
1996,8,20,20.03
1996,8,21,20.3405555555556
1996,8,22,20.5672222222222
1996,8,23,20.6622222222222
1996,8,24,20.8333333333333
1996,8,25,20.9027777777778
1996,8,26,20.8427777777778
1996,8,27,20.5255555555556
1996,8,28,20.3011111111111
1996,8,29,20.3516666666667
1996,8,30,20.66
1996,8,31,20.5791666666667
1996,9,1,20.6427777777778
1996,9,2,20.4144444444444
1996,9,3,20.1433333333333
1996,9,4,19.8311111111111
1996,9,5,19.6366666666667
1996,9,6,19.5
1996,9,7,19.6783333333333
1996,9,8,19.905
1996,9,9,19.9094444444444
1996,9,10,19.9816666666667
1996,9,11,20
1996,9,12,19.8172222222222
1996,9,13,19.5766666666667
1996,9,14,19.4466666666667
1996,9,15,19.3677777777778
1996,9,16,19.0438888888889
1996,9,17,18.8566666666667
1996,9,18,19.4446
1996,9,19,19.4446
1996,9,20,18.88904
1996,9,21,18.88904
1996,9,22,18.33348
1996,9,23,18.33348
1996,9,24,18.33348
1996,9,25,18.33348
1996,9,26,17.77792
1996,9,27,17.77792
1996,9,28,17.77792
1996,9,29,17.77792
1996,9,30,17.77792
1996,10,1,18.33348
1996,10,2,18.33348
1996,10,3,17.22236
1996,10,4,16.6668
1996,10,6,16.6668
1996,10,7,17.22236
1996,10,8,17.77792
1996,10,9,17.77792
1996,10,10,17.77792
1996,10,11,17.77792
1996,10,12,17.22236
1996,10,13,17.22236
1996,10,14,17.22236
1996,10,15,17.22236
1996,10,16,17.22236
1996,10,17,16.6668
1996,10,18,16.11124
1996,10,19,16.11124
1996,10,20,15.55568
1996,10,21,15.55568
1996,10,22,15.00012
1996,10,23,15.00012
1996,10,24,15.00012
1996,10,25,14.44456
1996,10,26,14.44456
1996,10,27,13.889
1996,10,28,13.33344
1996,10,29,13.33344
1996,10,30,13.33344
1996,10,31,13.33344
1996,11,1,12.77788
1996,11,3,12.22232
1996,11,4,12.77788
1996,11,5,12.22232
1996,11,7,11.66676
1996,11,11,11.1112
1996,11,12,11.66676
1996,11,13,11.1112
1996,11,15,11.1112
1997,3,15,5.57888888888889
1997,3,16,5.72944444444445
1997,3,17,5.98611111111111
1997,3,18,6.30333333333333
1997,3,19,6.34722222222222
1997,3,20,6.38222222222222
1997,3,21,6.32166666666667
1997,3,22,6.29833333333334
1997,3,23,6.53944444444445
1997,3,24,6.83111111111111
1997,3,25,7.06944444444445
1997,3,26,7.28
1997,3,27,7.45944444444444
1997,3,28,7.53944444444444
1997,3,29,7.60444444444445
1997,3,30,7.67388888888889
1997,3,31,7.66444444444444
1997,4,1,7.595
1997,4,2,7.61555555555555
1997,4,3,7.58111111111111
1997,4,4,7.48833333333333
1997,4,5,7.58333333333333
1997,4,6,7.64277777777778
1997,4,7,7.815
1997,4,8,8.03444444444445
1997,4,9,8.01166666666666
1997,4,10,8.10388888888889
1997,4,11,8.19666666666667
1997,4,12,8.36333333333334
1997,4,13,8.66222222222222
1997,4,14,8.79611111111111
1997,4,15,9.06277777777778
1997,4,16,9.17833333333333
1997,4,17,9.21777777777778
1997,4,18,9.36555555555555
1997,4,19,9.22666666666667
1997,4,20,9.33111111111111
1997,4,21,9.54388888888889
1997,4,22,9.81944444444444
1997,4,23,9.95611111111111
1997,4,24,10.1733333333333
1997,4,25,10.4722222222222
1997,4,26,10.9188888888889
1997,4,27,10.8077777777778
1997,4,28,10.69
1997,4,29,10.6944444444444
1997,4,30,10.5094444444444
1997,5,1,10.2416666666667
1997,5,2,10.3311111111111
1997,5,3,10.5344444444444
1997,5,4,10.6044444444444
1997,5,5,10.9838888888889
1997,5,6,10.9283333333333
1997,5,7,10.9583333333333
1997,5,8,11.0972222222222
1997,5,9,11.3172222222222
1997,5,10,11.6872222222222
1997,5,11,11.9655555555556
1997,5,12,11.9561111111111
1997,5,13,12.125
1997,5,14,12.5461111111111
1997,5,15,13.0461111111111
1997,5,16,13.2961111111111
1997,5,17,13.3261111111111
1997,5,18,13.35
1997,5,19,13.5
1997,5,20,13.4261111111111
1997,5,21,13.2166666666667
1997,5,22,13.1866666666667
1997,5,23,12.8933333333333
1997,5,24,12.8611111111111
1997,5,25,12.7777777777778
1997,5,26,12.86
1997,5,27,13.0533333333333
1997,5,28,13.0911111111111
1997,5,29,13.5505555555556
1997,5,30,13.5511111111111
1997,5,31,13.815
1997,6,1,13.9861111111111
1997,6,2,14.1155555555556
1997,6,3,14.3172222222222
1997,6,4,14.3794444444444
1997,6,5,14.5533333333333
1997,6,6,14.66
1997,6,7,14.7222222222222
1997,6,8,14.7344444444444
1997,6,9,14.9233333333333
1997,6,10,15.0116666666667
1997,6,11,14.9861111111111
1997,6,12,14.8077777777778
1997,6,13,14.7127777777778
1997,6,14,14.8588888888889
1997,6,15,15.1688888888889
1997,6,16,15.4722222222222
1997,6,17,15.6344444444444
1997,6,18,15.8633333333333
1997,6,19,15.7938888888889
1997,6,20,15.6877777777778
1997,6,21,15.6411111111111
1997,6,22,15.5577777777778
1997,6,23,15.7316666666667
1997,6,24,16.1227777777778
1997,6,25,16.3816666666667
1997,6,26,16.5761111111111
1997,6,27,16.2522222222222
1997,6,28,15.9122222222222
1997,6,29,16.0672222222222
1997,6,30,16.2544444444444
1997,7,1,16.4788888888889
1997,7,2,16.9261111111111
1997,7,3,17.2477777777778
1997,7,4,17.5694444444444
1997,7,5,17.815
1997,7,6,18.1088888888889
1997,7,7,18.3983333333333
1997,7,8,18.5994444444444
1997,7,9,18.7222222222222
1997,7,10,18.7894444444444
1997,7,11,18.8516666666667
1997,7,12,19.0322222222222
1997,7,13,19.2083333333333
1997,7,14,19.4094444444444
1997,7,15,19.6133333333333
1997,7,16,19.4861111111111
1997,7,17,19.1527777777778
1997,7,18,18.8866666666667
1997,7,19,19.1205555555556
1997,7,20,19.5577777777778
1997,7,21,19.6411111111111
1997,7,22,19.6527777777778
1997,7,23,19.7755555555556
1997,7,24,19.9583333333333
1997,7,25,20.0811111111111
1997,7,26,20.2016666666667
1997,7,27,20.4905555555556
1997,7,28,20.7755555555556
1997,7,29,21.0138888888889
1997,7,30,20.9261111111111
1997,7,31,20.8705555555556
1997,8,1,20.9211111111111
1997,8,2,21.0116666666667
1997,8,3,21.1644444444444
1997,8,4,21.4305555555556
1997,8,5,21.6733333333333
1997,8,6,21.9305555555556
1997,8,7,21.8983333333333
1997,8,8,21.9127777777778
1997,8,9,21.7961111111111
1997,8,10,22.1272222222222
1997,8,11,22.4305555555556
1997,8,12,22.6155555555556
1997,8,13,22.7522222222222
1997,8,14,22.7594444444444
1997,8,15,22.405
1997,8,16,22.2822222222222
1997,8,17,22.4627777777778
1997,8,18,22.3705555555556
1997,8,19,22.4166666666667
1997,8,20,22.3355555555556
1997,8,21,22.0533333333333
1997,8,22,22.2544444444444
1997,8,23,22.2594444444444
1997,8,24,22.3311111111111
1997,8,25,22.3933333333333
1997,8,26,22.7005555555556
1997,8,27,22.4127777777778
1997,8,28,22.6155555555556
